index,Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation,Region 0 Failures,Region 1 Failures,Region 2 Failures,Region 3 Failures,Region 4 Failures,Region 5 Failures,Region 0 Topological Factor,Region 1 Topological Factor,Region 2 Topological Factor,Region 3 Topological Factor,Region 4 Topological Factor,Region 5 Topological Factor,Mean of T,Variance of T,Region of Failure
90,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,400.0,8596.0,400,871.8900000000049,2168.3040974256046,1,1,1,0,1,0,0.25,0.25,0.25,0.0,0.25,0.0,1.75,2.1875,"[4, 0, 2, 1]"
91,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,7,50.0,8619.0,450,848.8900000000049,2118.2139076135722,1,1,1,0,2,0,0.2,0.2,0.2,0.0,0.4,0.0,2.2,2.5599999999999996,"[4, 0, 2, 1, 4]"
92,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,38,200.0,8683.0,650,784.8900000000049,1939.9156996785273,1,2,1,0,2,0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,2.0,2.333333333333333,"[4, 0, 2, 1, 4, 1]"
93,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,107,50.0,8765.0,700,702.8900000000049,1934.4570568017862,1,2,1,1,2,0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,2.142857142857143,2.1224489795918364,"[4, 0, 2, 1, 4, 1, 3]"
94,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,119,50.0,9159.0,750,308.8900000000049,1935.3727163069382,2,2,1,1,2,0,0.25,0.25,0.125,0.125,0.25,0.0,1.875,2.359375,"[4, 0, 2, 1, 4, 1, 3, 0]"
95,9,0,-1.0,-1.0,9467.890000000005,7,50.0,200.0,33,50.0,9119.0,800,348.8900000000049,1997.7949961618326,2,3,1,1,2,0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,1.7777777777777777,2.1728395061728394,"[4, 0, 2, 1, 4, 1, 3, 0, 1]"
96,10,0,-1.0,-1.0,9467.890000000005,8,50.0,200.0,31,200.0,8911.0,1000,556.8900000000049,1818.4197103536133,2,4,1,1,2,0,0.2,0.4,0.1,0.1,0.2,0.0,1.7000000000000002,2.01,"[4, 0, 2, 1, 4, 1, 3, 0, 1, 1]"
97,11,0,-1.0,-1.0,9467.890000000005,9,50.0,200.0,138,50.0,8913.0,1050,554.8900000000049,1818.4193789858327,2,4,1,1,2,1,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,2.0,2.7272727272727284,"[4, 0, 2, 1, 4, 1, 3, 0, 1, 1, 5]"
98,12,0,-1.0,-1.0,9467.890000000005,10,50.0,200.0,105,50.0,8729.0,1100,738.8900000000049,1817.4137771600322,2,4,2,1,2,1,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,2.0,2.499999999999999,"[4, 0, 2, 1, 4, 1, 3, 0, 1, 1, 5, 2]"
99,13,0,-1.0,-1.0,9467.890000000005,11,50.0,200.0,142,50.0,8722.0,1150,745.8900000000049,1817.4198403531557,2,4,2,1,2,2,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,2.230769230769231,2.946745562130178,"[4, 0, 2, 1, 4, 1, 3, 0, 1, 1, 5, 2, 5]"
100,14,0,-1.0,-1.0,9467.890000000005,12,50.0,200.0,141,200.0,8704.0,1350,763.8900000000049,1817.449995873467,2,4,2,1,2,3,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.21428571428571427,2.428571428571429,3.244897959183672,"[4, 0, 2, 1, 4, 1, 3, 0, 1, 1, 5, 2, 5, 5]"
101,15,0,-1.0,-1.0,9467.890000000005,13,50.0,200.0,137,50.0,8709.0,1400,758.8900000000049,1817.449999528297,2,4,2,1,2,4,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.26666666666666666,2.5999999999999996,3.4400000000000013,"[4, 0, 2, 1, 4, 1, 3, 0, 1, 1, 5, 2, 5, 5, 5]"
102,16,0,-1.0,-1.0,9467.890000000005,14,50.0,200.0,139,100.0,8704.0,1500,763.8900000000049,1817.4499994797739,2,4,2,1,2,5,0.125,0.25,0.125,0.0625,0.125,0.3125,2.75,3.5625,"[4, 0, 2, 1, 4, 1, 3, 0, 1, 1, 5, 2, 5, 5, 5, 5]"
103,17,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,106,100.0,8793.0,1600,674.8900000000049,1817.4500001586132,2,4,3,1,2,5,0.11764705882352941,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.29411764705882354,2.7058823529411766,3.384083044982699,"[4, 0, 2, 1, 4, 1, 3, 0, 1, 1, 5, 2, 5, 5, 5, 5, 2]"
104,4,200,-1.0,-1.0,9467.890000000005,-1,0.0,0.0,0,450.0,8596.0,450,871.8900000000049,2182.0640708002934,1,0,0,0,1,2,0.25,0.0,0.0,0.0,0.25,0.5,3.5,4.25,"[5, 5, 0, 4]"
105,4,400,-1.0,-1.0,9467.890000000005,-1,0.0,0.0,0,600.0,8668.0,600,799.8900000000049,2141.4261449927785,0,0,1,2,1,0,0.0,0.0,0.25,0.5,0.25,0.0,3.0,0.5,"[4, 3, 3, 2]"
106,4,200,-1.0,-1.0,9467.890000000005,-1,0.0,0.0,0,450.0,8561.0,450,906.8900000000049,2179.365614910317,1,0,0,1,0,2,0.25,0.0,0.0,0.25,0.0,0.5,3.25,4.1875,"[0, 5, 5, 3]"
107,4,100,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,300.0,8565.0,300,902.8900000000049,2183.2252779076953,1,1,1,0,1,0,0.25,0.25,0.25,0.0,0.25,0.0,1.75,2.1875,"[1, 2, 4, 0]"
108,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8633.0,500,834.8900000000049,2007.086414572277,1,2,1,0,1,0,0.2,0.4,0.2,0.0,0.2,0.0,1.6,1.8399999999999999,"[1, 2, 4, 0, 1]"
109,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,107,50.0,8608.0,550,859.8900000000049,2003.2109547036316,1,2,1,1,1,0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,1.833333333333333,1.8055555555555562,"[1, 2, 4, 0, 1, 3]"
110,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,116,100.0,8824.0,650,643.8900000000049,2003.4121037267246,2,2,1,1,1,0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,1.5714285714285714,1.9591836734693882,"[1, 2, 4, 0, 1, 3, 0]"
111,8,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,33,50.0,8803.0,700,664.8900000000049,1983.7224657978259,2,3,1,1,1,0,0.25,0.375,0.125,0.125,0.125,0.0,1.5,1.75,"[1, 2, 4, 0, 1, 3, 0, 1]"
112,4,100,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,300.0,8597.0,300,870.8900000000049,2173.421278108271,0,1,1,0,1,1,0.0,0.25,0.25,0.0,0.25,0.25,3.0,2.5,"[5, 4, 1, 2]"
113,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8632.0,500,835.8900000000049,1985.9972995563762,0,2,1,0,1,1,0.0,0.4,0.2,0.0,0.2,0.2,2.6,2.6399999999999997,"[5, 4, 1, 2, 1]"
114,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,107,50.0,8657.0,550,810.8900000000049,1984.7490839059958,0,2,1,1,1,1,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.666666666666666,2.222222222222224,"[5, 4, 1, 2, 1, 3]"
115,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,33,50.0,8830.0,600,637.8900000000049,1967.2594731656297,0,3,1,1,1,1,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.4285714285714284,2.2448979591836737,"[5, 4, 1, 2, 1, 3, 1]"
116,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,119,50.0,8875.0,650,592.8900000000049,1999.6436538528633,1,3,1,1,1,1,0.125,0.375,0.125,0.125,0.125,0.125,2.125,2.609375,"[5, 4, 1, 2, 1, 3, 1, 0]"
117,9,0,-1.0,-1.0,9467.890000000005,7,50.0,200.0,31,200.0,8884.0,850,583.8900000000049,1868.407340752916,1,4,1,1,1,1,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,2.0,2.4444444444444446,"[5, 4, 1, 2, 1, 3, 1, 0, 1]"
118,10,0,-1.0,-1.0,9467.890000000005,8,50.0,200.0,116,100.0,8892.0,950,575.8900000000049,1868.700465685065,2,4,1,1,1,1,0.2,0.4,0.1,0.1,0.1,0.1,1.8000000000000003,2.5599999999999996,"[5, 4, 1, 2, 1, 3, 1, 0, 1, 0]"
119,11,0,-1.0,-1.0,9467.890000000005,9,50.0,200.0,105,50.0,8755.0,1000,712.8900000000049,1844.9557975692705,2,4,2,1,1,1,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,1.8181818181818183,2.330578512396694,"[5, 4, 1, 2, 1, 3, 1, 0, 1, 0, 2]"
120,12,0,-1.0,-1.0,9467.890000000005,10,50.0,200.0,142,50.0,8758.0,1050,709.8900000000049,1845.258964613729,2,4,2,1,1,2,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,2.083333333333333,2.9097222222222223,"[5, 4, 1, 2, 1, 3, 1, 0, 1, 0, 2, 5]"
121,13,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,138,50.0,8758.0,1100,709.8900000000049,1845.3901797478593,2,4,2,1,1,3,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.23076923076923078,2.307692307692308,3.289940828402365,"[5, 4, 1, 2, 1, 3, 1, 0, 1, 0, 2, 5, 5]"
122,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,850.0,8702.0,850,765.8900000000049,2160.0478034097496,0,1,1,0,0,2,0.0,0.25,0.25,0.0,0.0,0.5,3.25,3.1875,"[2, 5, 1, 5]"
123,5,0,-1.0,-1.0,9467.890000000005,3,50.0,400.0,107,50.0,8688.0,900,779.8900000000049,2135.3191264794896,0,1,1,1,0,2,0.0,0.2,0.2,0.2,0.0,0.4,3.2,2.5599999999999987,"[2, 5, 1, 5, 3]"
124,6,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,108,50.0,8818.0,950,649.8900000000049,2121.5395348620536,1,1,1,1,0,2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,2.6666666666666665,3.5555555555555536,"[2, 5, 1, 5, 3, 0]"
125,4,400,-1.0,-1.0,9467.890000000005,-1,0.0,0.0,0,900.0,8572.0,900,895.8900000000049,2155.4529622078503,1,0,0,2,1,0,0.25,0.0,0.0,0.5,0.25,0.0,2.5,2.25,"[3, 4, 0, 3]"
126,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,550.0,8568.0,550,899.8900000000049,2183.345306252334,0,0,0,1,0,3,0.0,0.0,0.0,0.25,0.0,0.75,4.5,0.75,"[3, 5, 5, 5]"
127,5,0,-1.0,-1.0,9467.890000000005,3,50.0,400.0,38,200.0,8653.0,750,814.8900000000049,2023.3484867848317,0,1,0,1,0,3,0.0,0.2,0.0,0.2,0.0,0.6,3.8,2.5600000000000005,"[3, 5, 5, 5, 1]"
128,6,0,-1.0,-1.0,9467.890000000005,4,50.0,400.0,107,50.0,9087.0,800,380.8900000000049,2017.2603947219577,0,1,0,2,0,3,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.5,3.666666666666667,2.2222222222222197,"[3, 5, 5, 5, 1, 3]"
129,7,0,-1.0,-1.0,9467.890000000005,5,50.0,400.0,142,50.0,9087.0,850,380.8900000000049,2017.2604106916638,0,1,0,2,0,4,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.5714285714285714,3.8571428571428568,2.122448979591839,"[3, 5, 5, 5, 1, 3, 5]"
130,8,0,-1.0,-1.0,9467.890000000005,6,50.0,400.0,7,50.0,9114.0,900,353.8900000000049,1967.2575202986009,0,1,0,2,1,4,0.0,0.125,0.0,0.25,0.125,0.5,3.875,1.859375,"[3, 5, 5, 5, 1, 3, 5, 4]"
131,9,0,-1.0,-1.0,9467.890000000005,7,50.0,400.0,119,50.0,9114.0,950,353.8900000000049,1967.057636908542,1,1,0,2,1,4,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.4444444444444444,3.4444444444444446,3.1358024691358004,"[3, 5, 5, 5, 1, 3, 5, 4, 0]"
132,10,0,-1.0,-1.0,9467.890000000005,8,50.0,400.0,116,100.0,9114.0,1050,353.8900000000049,1966.5713210937092,2,1,0,2,1,4,0.2,0.1,0.0,0.2,0.1,0.4,3.1,3.889999999999999,"[3, 5, 5, 5, 1, 3, 5, 4, 0, 0]"
133,11,0,-1.0,-1.0,9467.890000000005,9,50.0,400.0,105,50.0,8945.0,1100,522.8900000000049,1968.3592620156337,2,1,1,2,1,4,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.36363636363636365,3.0,3.6363636363636367,"[3, 5, 5, 5, 1, 3, 5, 4, 0, 0, 2]"
134,12,0,-1.0,-1.0,9467.890000000005,10,50.0,400.0,33,50.0,8720.0,1150,747.8900000000049,1970.4690559721691,2,2,1,2,1,4,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.3333333333333333,2.833333333333333,3.6388888888888875,"[3, 5, 5, 5, 1, 3, 5, 4, 0, 0, 2, 1]"
135,13,0,-1.0,-1.0,9467.890000000005,11,50.0,400.0,31,200.0,8753.0,1350,714.8900000000049,1817.4500001595031,2,3,1,2,1,4,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.3076923076923077,2.6923076923076925,3.5976331360946743,"[3, 5, 5, 5, 1, 3, 5, 4, 0, 0, 2, 1, 1]"
136,14,0,-1.0,-1.0,9467.890000000005,12,50.0,400.0,106,100.0,8722.0,1450,745.8900000000049,1817.4500001595704,2,3,2,2,1,4,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.2857142857142857,2.642857142857143,3.3724489795918355,"[3, 5, 5, 5, 1, 3, 5, 4, 0, 0, 2, 1, 1, 2]"
137,15,0,-1.0,-1.0,9467.890000000005,13,50.0,400.0,138,50.0,8721.0,1500,746.8900000000049,1817.4500001594843,2,3,2,2,1,5,0.13333333333333333,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.3333333333333333,2.8,3.493333333333333,"[3, 5, 5, 5, 1, 3, 5, 4, 0, 0, 2, 1, 1, 2, 5]"
138,16,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,141,200.0,8731.0,1700,736.8900000000049,1817.4500001596007,2,3,2,2,1,6,0.125,0.1875,0.125,0.125,0.0625,0.375,2.9375,3.55859375,"[3, 5, 5, 5, 1, 3, 5, 4, 0, 0, 2, 1, 1, 2, 5, 5]"
139,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,450.0,8649.0,450,818.8900000000049,2180.3498252958316,0,0,2,0,1,1,0.0,0.0,0.5,0.0,0.25,0.25,3.25,1.6875,"[4, 2, 2, 5]"
140,5,0,-1.0,-1.0,9467.890000000005,3,50.0,200.0,38,200.0,8706.0,650,761.8900000000049,2017.7521167749514,0,1,2,0,1,1,0.0,0.2,0.4,0.0,0.2,0.2,2.8,2.160000000000001,"[4, 2, 2, 5, 1]"
141,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,107,50.0,8741.0,700,726.8900000000049,2017.4745351601691,0,1,2,1,1,1,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.833333333333333,1.8055555555555554,"[4, 2, 2, 5, 1, 3]"
142,7,0,-1.0,-1.0,9467.890000000005,5,50.0,200.0,33,50.0,8815.0,750,652.8900000000049,2006.3725235955635,0,2,2,1,1,1,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.571428571428571,1.959183673469389,"[4, 2, 2, 5, 1, 3, 1]"
143,8,0,-1.0,-1.0,9467.890000000005,6,50.0,200.0,31,200.0,8782.0,950,685.8900000000049,1868.2682736400163,0,3,2,1,1,1,0.0,0.375,0.25,0.125,0.125,0.125,2.375,1.984375,"[4, 2, 2, 5, 1, 3, 1, 1]"
144,9,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,119,50.0,8994.0,1000,473.8900000000049,1868.6057752559352,1,3,2,1,1,1,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,2.1111111111111107,2.320987654320989,"[4, 2, 2, 5, 1, 3, 1, 1, 0]"
145,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,600.0,8561.0,600,906.8900000000049,2162.7251298639726,0,1,0,1,0,2,0.0,0.25,0.0,0.25,0.0,0.5,3.5,2.75,"[3, 1, 5, 5]"
146,5,0,-1.0,-1.0,9467.890000000005,3,100.0,200.0,38,200.0,8608.0,800,859.8900000000049,1989.9422257761819,0,2,0,1,0,2,0.0,0.4,0.0,0.2,0.0,0.4,3.0,3.1999999999999993,"[3, 1, 5, 5, 1]"
147,6,0,-1.0,-1.0,9467.890000000005,4,50.0,200.0,33,50.0,8629.0,850,838.8900000000049,2023.502308969937,0,3,0,1,0,2,0.0,0.5,0.0,0.16666666666666666,0.0,0.3333333333333333,2.6666666666666665,3.2222222222222214,"[3, 1, 5, 5, 1, 1]"
148,7,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,31,200.0,8722.0,1050,745.8900000000049,1871.4040900755135,0,4,0,1,0,2,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.2857142857142857,2.4285714285714284,3.1020408163265314,"[3, 1, 5, 5, 1, 1, 1]"
149,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,800.0,8635.0,800,832.8900000000049,2022.7146491816561,1,1,1,1,0,0,0.25,0.25,0.25,0.25,0.0,0.0,1.5,1.25,"[0, 2, 3, 1]"
150,5,0,-1.0,-1.0,9467.890000000005,3,50.0,400.0,142,50.0,8635.0,850,832.8900000000049,2022.714651661903,1,1,1,1,0,1,0.2,0.2,0.2,0.2,0.0,0.2,2.2,2.959999999999999,"[0, 2, 3, 1, 5]"
151,6,0,-1.0,-1.0,9467.890000000005,4,50.0,400.0,138,50.0,8635.0,900,832.8900000000049,2022.7146283722893,1,1,1,1,0,2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,2.6666666666666665,3.5555555555555536,"[0, 2, 3, 1, 5, 5]"
152,7,0,-1.0,-1.0,9467.890000000005,5,50.0,400.0,141,200.0,8635.0,1100,832.8900000000049,2022.7146598822424,1,1,1,1,0,3,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,3.0,3.7142857142857135,"[0, 2, 3, 1, 5, 5, 5]"
153,8,0,-1.0,-1.0,9467.890000000005,6,50.0,400.0,139,100.0,8635.0,1200,832.8900000000049,2022.714624855197,1,1,1,1,0,4,0.125,0.125,0.125,0.125,0.0,0.5,3.25,3.6875,"[0, 2, 3, 1, 5, 5, 5, 5]"
154,9,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,137,50.0,8635.0,1250,832.8900000000049,2022.7146595070265,1,1,1,1,0,5,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.5555555555555556,3.444444444444444,3.5802469135802486,"[0, 2, 3, 1, 5, 5, 5, 5, 5]"
161,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,750.0,8683.0,750,784.8900000000049,2147.0343572830693,0,0,1,1,2,0,0.0,0.0,0.25,0.25,0.5,0.0,3.25,0.6875,"[4, 3, 2, 4]"
162,5,0,-1.0,-1.0,9467.890000000005,3,50.0,400.0,107,50.0,8674.0,800,793.8900000000049,2147.853722677632,0,0,1,2,2,0,0.0,0.0,0.2,0.4,0.4,0.0,3.2,0.5599999999999987,"[4, 3, 2, 4, 3]"
163,6,0,-1.0,-1.0,9467.890000000005,4,50.0,400.0,38,200.0,8667.0,1000,800.8900000000049,2017.4500001592212,0,1,1,2,2,0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,2.833333333333333,1.1388888888888893,"[4, 3, 2, 4, 3, 1]"
164,7,0,-1.0,-1.0,9467.890000000005,5,50.0,400.0,119,50.0,8630.0,1050,837.8900000000049,1990.594747722612,1,1,1,2,2,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,2.4285714285714284,1.9591836734693882,"[4, 3, 2, 4, 3, 1, 0]"
165,8,0,-1.0,-1.0,9467.890000000005,6,50.0,400.0,116,100.0,8651.0,1150,816.8900000000049,1988.947424748753,2,1,1,2,2,0,0.25,0.125,0.125,0.25,0.25,0.0,2.125,2.359375,"[4, 3, 2, 4, 3, 1, 0, 0]"
166,9,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,9,50.0,8692.0,1200,775.8900000000049,1938.3298371592437,2,1,1,2,3,0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,2.333333333333333,2.4444444444444455,"[4, 3, 2, 4, 3, 1, 0, 0, 4]"
167,4,100,-1.0,-1.0,9467.890000000005,-1,0.0,0.0,0,250.0,8684.0,250,783.8900000000049,2177.1535895366487,0,0,1,0,2,1,0.0,0.0,0.25,0.0,0.5,0.25,3.75,1.1875,"[5, 4, 2, 4]"
168,4,100,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,350.0,8556.0,350,911.8900000000049,2182.6846439334577,0,0,1,0,0,3,0.0,0.0,0.25,0.0,0.0,0.75,4.25,1.6875,"[2, 5, 5, 5]"
169,5,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,38,200.0,8631.0,550,836.8900000000049,2020.4588887264013,0,1,1,0,0,3,0.0,0.2,0.2,0.0,0.0,0.6,3.6,3.039999999999999,"[2, 5, 5, 5, 1]"
170,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,750.0,8470.0,750,997.8900000000049,2132.2683046574743,1,0,0,1,1,1,0.25,0.0,0.0,0.25,0.25,0.25,3.0,3.5,"[4, 5, 3, 0]"
171,5,0,-1.0,-1.0,9467.890000000005,3,50.0,400.0,142,50.0,8468.0,800,999.8900000000049,2128.074498624733,1,0,0,1,1,2,0.2,0.0,0.0,0.2,0.2,0.4,3.4000000000000004,3.4399999999999977,"[4, 5, 3, 0, 5]"
172,6,0,-1.0,-1.0,9467.890000000005,4,50.0,400.0,141,200.0,8474.0,1000,993.8900000000049,2137.584474855721,1,0,0,1,1,3,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5,3.6666666666666665,3.2222222222222214,"[4, 5, 3, 0, 5, 5]"
173,7,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,38,200.0,8458.0,1200,1009.8900000000049,2013.5940663704287,1,1,0,1,1,3,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,3.2857142857142856,3.63265306122449,"[4, 5, 3, 0, 5, 5, 1]"
174,4,800,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,1300.0,8625.0,1300,842.8900000000049,2118.7896131779485,0,1,0,0,2,1,0.0,0.25,0.0,0.0,0.5,0.25,3.5,2.25,"[5, 4, 1, 4]"
175,5,0,-1.0,-1.0,9467.890000000005,3,100.0,800.0,38,200.0,8718.0,1500,749.8900000000049,1922.9104620682483,0,2,0,0,2,1,0.0,0.4,0.0,0.0,0.4,0.2,3.0,2.8000000000000007,"[5, 4, 1, 4, 1]"
176,6,0,-1.0,-1.0,9467.890000000005,-1,50.0,800.0,107,50.0,8808.0,1550,659.8900000000049,1917.855289388164,0,2,0,1,2,1,0.0,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,3.0,2.333333333333332,"[5, 4, 1, 4, 1, 3]"
177,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,500.0,8559.0,500,908.8900000000049,2178.5043290196145,1,0,2,0,0,1,0.25,0.0,0.5,0.0,0.0,0.25,2.25,3.1875,"[5, 2, 2, 0]"
178,5,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,38,200.0,8576.0,700,891.8900000000049,2016.9904331325247,1,1,2,0,0,1,0.2,0.2,0.4,0.0,0.0,0.2,2.0,2.8,"[5, 2, 2, 0, 1]"
179,4,400,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,900.0,8887.0,900,580.8900000000049,2061.731704648925,0,0,1,1,2,0,0.0,0.0,0.25,0.25,0.5,0.0,3.25,0.6875,"[4, 3, 4, 2]"
180,5,0,-1.0,-1.0,9467.890000000005,3,50.0,400.0,9,50.0,8883.0,950,584.8900000000049,2041.8141421132345,0,0,1,1,3,0,0.0,0.0,0.2,0.2,0.6,0.0,3.4,0.6400000000000006,"[4, 3, 4, 2, 4]"
181,6,0,-1.0,-1.0,9467.890000000005,4,50.0,400.0,38,200.0,8820.0,1150,647.8900000000049,1922.6715457260345,0,1,1,1,3,0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.0,3.0,1.3333333333333321,"[4, 3, 4, 2, 4, 1]"
182,7,0,-1.0,-1.0,9467.890000000005,-1,50.0,400.0,107,50.0,8823.0,1200,644.8900000000049,1923.2345421376065,0,1,1,2,3,0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.0,3.0,1.1428571428571423,"[4, 3, 4, 2, 4, 1, 3]"
183,4,200,-1.0,-1.0,9467.890000000005,-1,0.0,0.0,0,350.0,8611.0,350,856.8900000000049,2206.042593539002,1,1,1,0,0,1,0.25,0.25,0.25,0.0,0.0,0.25,2.0,3.5,"[2, 1, 0, 5]"
184,4,200,-1.0,-1.0,9467.890000000005,2,0.0,0.0,0,500.0,8592.0,500,875.8900000000049,2182.103699329813,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.75,0.25,4.25,0.1875,"[4, 4, 5, 4]"
185,5,0,-1.0,-1.0,9467.890000000005,-1,50.0,200.0,38,200.0,8667.0,700,800.8900000000049,2020.3335800549407,0,1,0,0,3,1,0.0,0.2,0.0,0.0,0.6,0.2,3.6,1.839999999999998,"[4, 4, 5, 4, 1]"
186,4,200,-1.0,-1.0,9467.890000000005,-1,0.0,0.0,0,450.0,8580.0,450,887.8900000000049,2175.0362328068286,2,0,0,0,2,0,0.5,0.0,0.0,0.0,0.5,0.0,2.0,4.0,"[0, 4, 4, 0]"
