index,Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation,Region 0 Failures,Region 1 Failures,Region 2 Failures,Region 3 Failures,Region 4 Failures,Region 5 Failures,Region 0 Topological Factor,Region 1 Topological Factor,Region 2 Topological Factor,Region 3 Topological Factor,Region 4 Topological Factor,Region 5 Topological Factor,Mean of T,Variance of T,Region of Failure
97,9,0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,139,100.0,6161.0,850,815.340000000001,1765.1111621428388,1,3,0,1,1,3,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,2.7777777777777777,3.728395061728394,"[4, 0, 1, 3, 1, 1, 5, 5, 5]"
98,10,0,-1.0,-1.0,6976.340000000001,10,50.0,200.0,137,50.0,6159.0,900,817.340000000001,1764.9988148868406,1,3,0,1,1,4,0.1,0.3,0.0,0.1,0.1,0.4,3.0,3.8000000000000007,"[4, 0, 1, 3, 1, 1, 5, 5, 5, 5]"
99,11,0,-1.0,-1.0,6976.340000000001,11,50.0,200.0,141,200.0,6140.0,1100,836.340000000001,1774.173573266576,1,3,0,1,1,5,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091,0.45454545454545453,3.1818181818181817,3.785123966942148,"[4, 0, 1, 3, 1, 1, 5, 5, 5, 5, 5]"
100,12,0,-1.0,-1.0,6976.340000000001,12,50.0,200.0,136,50.0,6138.0,1150,838.340000000001,1774.293062462526,1,3,0,1,1,6,0.08333333333333333,0.25,0.0,0.08333333333333333,0.08333333333333333,0.5,3.333333333333333,3.722222222222223,"[4, 0, 1, 3, 1, 1, 5, 5, 5, 5, 5, 5]"
101,13,0,-1.0,-1.0,6976.340000000001,13,50.0,200.0,119,50.0,6310.0,1200,666.340000000001,1822.4358687454435,2,3,0,1,1,6,0.15384615384615385,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693,0.46153846153846156,3.076923076923077,4.224852071005918,"[4, 0, 1, 3, 1, 1, 5, 5, 5, 5, 5, 5, 0]"
102,14,0,-1.0,-1.0,6976.340000000001,14,50.0,200.0,116,100.0,6310.0,1300,666.340000000001,1821.4698187231656,3,3,0,1,1,6,0.21428571428571427,0.21428571428571427,0.0,0.07142857142857142,0.07142857142857142,0.42857142857142855,2.8571428571428568,4.551020408163266,"[4, 0, 1, 3, 1, 1, 5, 5, 5, 5, 5, 5, 0, 0]"
103,15,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,105,50.0,6128.0,1350,848.340000000001,1776.0742498358,3,3,1,1,1,6,0.2,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.4,2.8,4.293333333333334,"[4, 0, 1, 3, 1, 1, 5, 5, 5, 5, 5, 5, 0, 0, 2]"
104,2,200,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,250.0,6128.0,250,848.340000000001,2065.5628182013443,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,"[5, 5]"
105,2,400,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,450.0,6218.0,450,758.340000000001,2065.159311302658,0,0,0,1,1,0,0.0,0.0,0.0,0.5,0.5,0.0,3.5,0.25,"[4, 3]"
106,2,100,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,150.0,6128.0,150,848.340000000001,2068.9763151726347,1,0,0,0,0,1,0.5,0.0,0.0,0.0,0.0,0.5,2.5,6.25,"[0, 5]"
107,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,150.0,6135.0,150,841.340000000001,2089.22854506942,0,1,1,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,1.5,0.25,"[1, 2]"
108,3,0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,21,50.0,6146.0,200,830.340000000001,2088.892827711768,0,1,1,0,1,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,2.333333333333333,1.5555555555555571,"[1, 2, 4]"
109,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,38,200.0,6207.0,400,769.340000000001,1987.3047979540286,0,2,1,0,1,0,0.0,0.5,0.25,0.0,0.25,0.0,2.0,1.5,"[1, 2, 4, 1]"
110,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,90,100.0,6199.0,500,777.340000000001,1987.3389413267246,0,2,1,1,1,0,0.0,0.4,0.2,0.2,0.2,0.0,2.2,1.3599999999999994,"[1, 2, 4, 1, 3]"
111,6,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,7,50.0,6199.0,550,777.340000000001,1937.6645292329974,0,2,1,1,2,0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,2.5,1.583333333333333,"[1, 2, 4, 1, 3, 4]"
112,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,150.0,6127.0,150,849.340000000001,2057.7565613723837,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[5, 4]"
113,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6173.0,350,803.340000000001,2001.746051278377,0,1,0,0,1,1,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,3.333333333333333,2.8888888888888893,"[5, 4, 1]"
114,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6172.0,400,804.340000000001,1949.1576916872727,0,2,0,0,1,1,0.0,0.5,0.0,0.0,0.25,0.25,2.75,3.1875,"[5, 4, 1, 1]"
115,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,31,200.0,6201.0,600,775.340000000001,1838.18338469081,0,3,0,0,1,1,0.0,0.6,0.0,0.0,0.2,0.2,2.4,3.040000000000001,"[5, 4, 1, 1, 1]"
116,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,138,50.0,6201.0,650,775.340000000001,1838.12956322506,0,3,0,0,1,2,0.0,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,2.833333333333333,3.4722222222222214,"[5, 4, 1, 1, 1, 5]"
117,7,0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,9,50.0,6202.0,700,774.340000000001,1809.351006605255,0,3,0,0,2,2,0.0,0.42857142857142855,0.0,0.0,0.2857142857142857,0.2857142857142857,3.0,3.1428571428571423,"[5, 4, 1, 1, 1, 5, 4]"
118,8,0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,144,50.0,6202.0,750,774.340000000001,1809.6314175644281,0,3,0,0,2,3,0.0,0.375,0.0,0.0,0.25,0.375,3.25,3.1875,"[5, 4, 1, 1, 1, 5, 4, 5]"
119,9,0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,139,100.0,6201.0,850,775.340000000001,1809.165333503034,0,3,0,0,2,4,0.0,0.3333333333333333,0.0,0.0,0.2222222222222222,0.4444444444444444,3.4444444444444446,3.1358024691358004,"[5, 4, 1, 1, 1, 5, 4, 5, 5]"
120,10,0,-1.0,-1.0,6976.340000000001,10,50.0,200.0,142,50.0,6202.0,900,774.340000000001,1809.556442666426,0,3,0,0,2,5,0.0,0.3,0.0,0.0,0.2,0.5,3.6,3.039999999999999,"[5, 4, 1, 1, 1, 5, 4, 5, 5, 5]"
121,11,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,141,200.0,6202.0,1100,774.340000000001,1809.5443317414476,0,3,0,0,2,6,0.0,0.2727272727272727,0.0,0.0,0.18181818181818182,0.5454545454545454,3.727272727272727,2.9256198347107443,"[5, 4, 1, 1, 1, 5, 4, 5, 5, 5, 5]"
122,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,250.0,6155.0,250,821.340000000001,2058.4849828901592,0,0,1,0,0,1,0.0,0.0,0.5,0.0,0.0,0.5,3.5,2.25,"[2, 5]"
123,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6176.0,450,800.340000000001,1997.8555609347325,0,1,1,0,0,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,2.6666666666666665,2.8888888888888875,"[2, 5, 1]"
124,4,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6181.0,500,795.340000000001,1965.49057484805,0,2,1,0,0,1,0.0,0.5,0.25,0.0,0.0,0.25,2.25,2.6875,"[2, 5, 1, 1]"
125,2,200,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,300.0,6152.0,300,824.340000000001,2059.7040998592174,0,0,0,1,1,0,0.0,0.0,0.0,0.5,0.5,0.0,3.5,0.25,"[3, 4]"
126,2,400,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,450.0,6129.0,450,847.340000000001,2075.5835000117377,0,0,0,1,0,1,0.0,0.0,0.0,0.5,0.0,0.5,4.0,1.0,"[3, 5]"
127,3,0,-1.0,-1.0,6976.340000000001,3,50.0,400.0,7,50.0,6124.0,500,852.340000000001,2056.3375469637726,0,0,0,1,1,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.9999999999999996,0.6666666666666679,"[3, 5, 4]"
128,4,0,-1.0,-1.0,6976.340000000001,4,50.0,400.0,38,200.0,6157.0,700,819.340000000001,1951.5286088830894,0,1,0,1,1,1,0.0,0.25,0.0,0.25,0.25,0.25,3.25,2.1875,"[3, 5, 4, 1]"
129,5,0,-1.0,-1.0,6976.340000000001,5,50.0,400.0,33,50.0,6197.0,750,779.340000000001,1935.7596377267728,0,2,0,1,1,1,0.0,0.4,0.0,0.2,0.2,0.2,2.8,2.5600000000000014,"[3, 5, 4, 1, 1]"
130,6,0,-1.0,-1.0,6976.340000000001,6,50.0,400.0,31,200.0,6229.0,950,747.340000000001,1819.2796267586473,0,3,0,1,1,1,0.0,0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.5,2.583333333333332,"[3, 5, 4, 1, 1, 1]"
131,7,0,-1.0,-1.0,6976.340000000001,7,50.0,400.0,119,50.0,6229.0,1000,747.340000000001,1817.9556187975766,1,3,0,1,1,1,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.1428571428571423,2.979591836734696,"[3, 5, 4, 1, 1, 1, 0]"
132,8,0,-1.0,-1.0,6976.340000000001,8,50.0,400.0,98,50.0,6226.0,1050,750.340000000001,1815.7849405657553,1,3,1,1,1,1,0.125,0.375,0.125,0.125,0.125,0.125,2.125,2.609375,"[3, 5, 4, 1, 1, 1, 0, 2]"
133,9,0,-1.0,-1.0,6976.340000000001,9,50.0,400.0,99,50.0,6265.0,1100,711.340000000001,1791.3169875801318,1,3,2,1,1,1,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,2.1111111111111107,2.320987654320989,"[3, 5, 4, 1, 1, 1, 0, 2, 2]"
134,10,0,-1.0,-1.0,6976.340000000001,10,50.0,400.0,105,50.0,6098.0,1150,878.340000000001,1793.0912666867796,1,3,3,1,1,1,0.1,0.3,0.3,0.1,0.1,0.1,2.1,2.09,"[3, 5, 4, 1, 1, 1, 0, 2, 2, 2]"
135,11,0,-1.0,-1.0,6976.340000000001,11,50.0,400.0,84,50.0,6097.0,1200,879.340000000001,1789.4875399548973,1,3,4,1,1,1,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.09090909090909091,2.090909090909091,1.900826446280993,"[3, 5, 4, 1, 1, 1, 0, 2, 2, 2, 2]"
136,12,0,-1.0,-1.0,6976.340000000001,12,50.0,400.0,138,50.0,6097.0,1250,879.340000000001,1789.4875404204322,1,3,4,1,1,2,0.08333333333333333,0.25,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,2.333333333333333,2.3888888888888893,"[3, 5, 4, 1, 1, 1, 0, 2, 2, 2, 2, 5]"
137,13,0,-1.0,-1.0,6976.340000000001,13,50.0,400.0,142,50.0,6097.0,1300,879.340000000001,1789.4875403698177,1,3,4,1,1,3,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.23076923076923078,2.5384615384615388,2.7100591715976314,"[3, 5, 4, 1, 1, 1, 0, 2, 2, 2, 2, 5, 5]"
138,14,0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,139,100.0,6097.0,1400,879.340000000001,1789.4875385243452,1,3,4,1,1,4,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.2857142857142857,2.714285714285714,2.9183673469387763,"[3, 5, 4, 1, 1, 1, 0, 2, 2, 2, 2, 5, 5, 5]"
139,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,300.0,6166.0,300,810.340000000001,2059.092544552481,0,0,1,0,1,0,0.0,0.0,0.5,0.0,0.5,0.0,3.0,1.0,"[4, 2]"
140,3,0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6190.0,500,786.340000000001,2000.2920766276109,0,1,1,0,1,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,2.333333333333333,1.5555555555555571,"[4, 2, 1]"
141,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6151.0,550,825.340000000001,1933.5352822289399,0,2,1,0,1,0,0.0,0.5,0.25,0.0,0.25,0.0,2.0,1.5,"[4, 2, 1, 1]"
142,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,31,200.0,6151.0,750,825.340000000001,1855.425889341355,0,3,1,0,1,0,0.0,0.6,0.2,0.0,0.2,0.0,1.8,1.3599999999999994,"[4, 2, 1, 1, 1]"
143,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,138,50.0,6152.0,800,824.340000000001,1855.3927586216732,0,3,1,0,1,1,0.0,0.5,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,2.333333333333333,2.5555555555555562,"[4, 2, 1, 1, 1, 5]"
144,7,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6234.0,850,742.340000000001,1773.010992920022,0,3,1,1,1,1,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.4285714285714284,2.2448979591836737,"[4, 2, 1, 1, 1, 5, 3]"
145,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,300.0,6153.0,300,823.340000000001,1984.0508307069829,0,1,0,1,0,0,0.0,0.5,0.0,0.5,0.0,0.0,2.0,1.0,"[3, 1]"
146,3,0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6165.0,500,811.340000000001,1956.1846727723107,0,2,0,1,0,0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.6666666666666665,0.8888888888888893,"[3, 1, 1]"
147,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,9,50.0,6165.0,550,811.340000000001,1916.373649304855,0,2,0,1,1,0,0.0,0.5,0.0,0.25,0.25,0.0,2.25,1.6875,"[3, 1, 1, 4]"
148,5,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6110.0,600,866.340000000001,1868.5537530413294,0,2,0,2,1,0,0.0,0.4,0.0,0.4,0.2,0.0,2.4000000000000004,1.4399999999999986,"[3, 1, 1, 4, 3]"
149,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,200.0,6131.0,200,845.340000000001,2079.343141598822,1,0,1,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,"[0, 2]"
150,3,0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6184.0,400,792.340000000001,2003.6166169269252,1,1,1,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.6666666666666665,"[0, 2, 1]"
151,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6204.0,450,772.340000000001,1974.9243123967808,1,2,1,0,0,0,0.25,0.5,0.25,0.0,0.0,0.0,1.0,0.5,"[0, 2, 1, 1]"
152,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,107,50.0,6249.0,500,727.340000000001,1882.1248339376245,1,2,1,1,0,0,0.2,0.4,0.2,0.2,0.0,0.0,1.4000000000000001,1.0399999999999996,"[0, 2, 1, 1, 3]"
153,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,113,50.0,6234.0,550,742.340000000001,1899.750145176682,2,2,1,1,0,0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,1.1666666666666665,1.1388888888888893,"[0, 2, 1, 1, 3, 0]"
154,7,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,31,200.0,6259.0,750,717.340000000001,1774.2463284965213,2,3,1,1,0,0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,1.1428571428571428,0.9795918367346939,"[0, 2, 1, 1, 3, 0, 1]"
155,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,150.0,6154.0,150,822.340000000001,2028.0465512475741,0,0,0,1,0,1,0.0,0.0,0.0,0.5,0.0,0.5,4.0,1.0,"[5, 3]"
156,3,0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,107,50.0,6127.0,200,849.340000000001,1949.943834188417,0,0,0,2,0,1,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,3.6666666666666665,0.8888888888888893,"[5, 3, 3]"
157,4,0,-1.0,-1.0,6976.340000000001,4,50.0,100.0,9,50.0,6105.0,250,871.340000000001,1939.0055541531092,0,0,0,2,1,1,0.0,0.0,0.0,0.5,0.25,0.25,3.75,0.6875,"[5, 3, 3, 4]"
158,5,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6115.0,450,861.340000000001,1909.5253479645253,0,1,0,2,1,1,0.0,0.2,0.0,0.4,0.2,0.2,3.2,1.759999999999998,"[5, 3, 3, 4, 1]"
159,2,400,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,600.0,6091.0,600,885.340000000001,1900.1888813190858,0,0,0,1,1,0,0.0,0.0,0.0,0.5,0.5,0.0,3.5,0.25,"[4, 3]"
160,3,0,-1.0,-1.0,6976.340000000001,3,50.0,400.0,107,50.0,6088.0,650,888.340000000001,1865.9935961352637,0,0,0,2,1,0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,3.333333333333333,0.2222222222222232,"[4, 3, 3]"
161,4,0,-1.0,-1.0,6976.340000000001,4,50.0,400.0,38,200.0,6103.0,850,873.340000000001,1931.1512192349185,0,1,0,2,1,0,0.0,0.25,0.0,0.5,0.25,0.0,2.75,1.1875,"[4, 3, 3, 1]"
162,5,0,-1.0,-1.0,6976.340000000001,5,50.0,400.0,113,50.0,6117.0,900,859.340000000001,1971.8366112639185,1,1,0,2,1,0,0.2,0.2,0.0,0.4,0.2,0.0,2.2,2.1599999999999993,"[4, 3, 3, 1, 0]"
163,6,0,-1.0,-1.0,6976.340000000001,6,50.0,400.0,33,50.0,6082.0,950,894.340000000001,1839.7556860521954,1,2,0,2,1,0,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,2.0,2.0,"[4, 3, 3, 1, 0, 1]"
164,7,0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,31,200.0,6065.0,1150,911.340000000001,1642.3707567072931,1,3,0,2,1,0,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.0,1.857142857142857,1.8367346938775504,"[4, 3, 3, 1, 0, 1, 1]"
165,2,50,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,100.0,6160.0,100,816.340000000001,2083.883680122025,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[5, 4]"
166,2,100,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,150.0,6128.0,150,848.340000000001,2068.2580604618734,0,0,1,0,0,1,0.0,0.0,0.5,0.0,0.0,0.5,3.5,2.25,"[2, 5]"
167,3,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6177.0,350,799.340000000001,2002.8385740611666,0,1,1,0,0,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,2.6666666666666665,2.8888888888888875,"[2, 5, 1]"
168,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,300.0,6130.0,300,846.340000000001,2043.299890899341,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[4, 5]"
169,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,107,50.0,6125.0,350,851.340000000001,1991.9511627888578,0,0,0,1,1,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.9999999999999996,0.6666666666666679,"[4, 5, 3]"
170,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,113,50.0,6141.0,400,835.340000000001,2018.0096921483778,1,0,0,1,1,1,0.25,0.0,0.0,0.25,0.25,0.25,3.0,3.5,"[4, 5, 3, 0]"
171,5,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6183.0,600,793.340000000001,1984.6032266678221,1,1,0,1,1,1,0.2,0.2,0.0,0.2,0.2,0.2,2.6,3.4399999999999986,"[4, 5, 3, 0, 1]"
172,2,800,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,1000.0,6128.0,1000,848.340000000001,2155.951856814208,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.5,0.5,4.5,0.25,"[5, 4]"
173,3,0,-1.0,-1.0,6976.340000000001,3,50.0,800.0,138,50.0,6126.0,1050,850.340000000001,2155.950420746314,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,4.666666666666666,0.22222222222222499,"[5, 4, 5]"
174,4,0,-1.0,-1.0,6976.340000000001,-1,50.0,800.0,142,50.0,6128.0,1100,848.340000000001,2156.0024469714804,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.25,0.75,4.75,0.1875,"[5, 4, 5, 5]"
175,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,250.0,6093.0,250,883.340000000001,2071.8502667991174,0,0,1,0,0,1,0.0,0.0,0.5,0.0,0.0,0.5,3.5,2.25,"[5, 2]"
176,3,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,90,100.0,6101.0,350,875.340000000001,2071.817381307364,0,0,1,1,0,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,3.333333333333333,1.5555555555555554,"[5, 2, 3]"
177,2,400,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,600.0,6391.0,600,585.340000000001,1854.3331073613006,0,0,0,1,1,0,0.0,0.0,0.0,0.5,0.5,0.0,3.5,0.25,"[4, 3]"
178,3,0,-1.0,-1.0,6976.340000000001,3,200.0,400.0,38,200.0,6333.0,800,643.340000000001,1883.6226257057397,0,1,0,1,1,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,2.6666666666666665,1.5555555555555554,"[4, 3, 1]"
179,4,0,-1.0,-1.0,6976.340000000001,4,50.0,400.0,107,50.0,6373.0,850,603.340000000001,1889.699958486607,0,1,0,2,1,0,0.0,0.25,0.0,0.5,0.25,0.0,2.75,1.1875,"[4, 3, 1, 3]"
180,5,0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,33,50.0,6317.0,900,659.340000000001,1836.4457778390456,0,2,0,2,1,0,0.0,0.4,0.0,0.4,0.2,0.0,2.4000000000000004,1.4399999999999986,"[4, 3, 1, 3, 1]"
181,2,50,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,100.0,6136.0,100,840.340000000001,2117.9007223571066,0,1,1,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,1.5,0.25,"[2, 1]"
182,3,0,-1.0,-1.0,6976.340000000001,3,50.0,50.0,7,50.0,6151.0,150,825.340000000001,2099.104025168585,0,1,1,0,1,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,2.333333333333333,1.5555555555555571,"[2, 1, 4]"
183,4,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6191.0,350,785.340000000001,1943.7624136756854,0,2,1,0,1,0,0.0,0.5,0.25,0.0,0.25,0.0,2.0,1.5,"[2, 1, 4, 1]"
184,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,250.0,6111.0,250,865.340000000001,2044.0472062673966,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,"[4, 4]"
185,3,0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,90,100.0,6109.0,350,867.340000000001,2037.7880747524678,0,0,0,1,2,0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,3.6666666666666665,0.2222222222222232,"[4, 4, 3]"
186,2,100,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,150.0,6135.0,150,841.340000000001,2046.2662815332365,1,0,0,0,1,0,0.5,0.0,0.0,0.0,0.5,0.0,2.0,4.0,"[0, 4]"
187,2,50,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,100.0,6130.0,100,846.340000000001,2056.573727794495,1,0,0,0,0,1,0.5,0.0,0.0,0.0,0.0,0.5,2.5,6.25,"[0, 5]"
188,3,0,-1.0,-1.0,6976.340000000001,-1,50.0,50.0,7,50.0,6127.0,150,849.340000000001,2034.278124339644,1,0,0,0,1,1,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,3.0,4.666666666666664,"[0, 5, 4]"
189,2,200,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,250.0,6128.0,250,848.340000000001,2062.1117392099695,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,"[5, 5]"
190,3,0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,139,100.0,6128.0,350,848.340000000001,2060.09285401719,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,"[5, 5, 5]"
191,4,0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,137,50.0,6128.0,400,848.340000000001,2059.3965402486697,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,"[5, 5, 5, 5]"
192,5,0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,38,200.0,6174.0,600,802.340000000001,2001.340355687593,0,1,0,0,0,4,0.0,0.2,0.0,0.0,0.0,0.8,4.2,2.5599999999999987,"[5, 5, 5, 5, 1]"
193,6,0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,33,50.0,6196.0,650,780.340000000001,1950.6011599793744,0,2,0,0,0,4,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3.6666666666666665,3.5555555555555536,"[5, 5, 5, 5, 1, 1]"
194,7,0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,31,200.0,6233.0,850,743.340000000001,1841.2802043231477,0,3,0,0,0,4,0.0,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714,3.285714285714285,3.918367346938778,"[5, 5, 5, 5, 1, 1, 1]"
195,8,0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,136,50.0,6238.0,900,738.340000000001,1849.435332178833,0,3,0,0,0,5,0.0,0.375,0.0,0.0,0.0,0.625,3.5,3.75,"[5, 5, 5, 5, 1, 1, 1, 5]"
